t_center,sensor_id,sensor_type,span_id,f_rms,fft_centroid,fft_entropy,fft_dominant,label_rule
2025-10-10 12:00:02.500,ACC_101,accelerometer_rms,SPAN_1,0.020857270140780412,2.550435659943207,2.699687175125513,4.5098039215686265,0
2025-10-10 12:00:05.500,ACC_101,accelerometer_rms,SPAN_1,0.021226882569690984,2.6704092555042735,2.8390622805922674,2.9411764705882346,0
2025-10-10 12:00:08.500,ACC_101,accelerometer_rms,SPAN_1,0.02197078698823401,3.1480944890979563,2.7925817324964024,3.529411764705882,0
2025-10-10 12:00:11.500,ACC_101,accelerometer_rms,SPAN_1,0.022803896083525624,2.7000860092762213,2.961461369247579,0.980392156862745,0
2025-10-10 12:00:14.500,ACC_101,accelerometer_rms,SPAN_1,0.02332625272553837,2.0057049132847182,2.7466095660818124,0.588235294117647,0
2025-10-10 12:00:17.500,ACC_101,accelerometer_rms,SPAN_1,0.023736762931178726,2.404348172196304,2.8616375353565853,1.764705882352941,0
2025-10-10 12:00:20.500,ACC_101,accelerometer_rms,SPAN_1,0.024582141450136315,2.549461807861568,2.771465628570592,2.352941176470588,0
2025-10-10 12:00:23.500,ACC_101,accelerometer_rms,SPAN_1,0.02544055493752862,3.044372251673067,2.8269968297327916,4.705882352941176,0
2025-10-10 12:00:26.500,ACC_101,accelerometer_rms,SPAN_1,0.025015465523410538,2.5329112648776,2.7642507848987954,4.705882352941176,0
2025-10-10 12:00:29.500,ACC_101,accelerometer_rms,SPAN_1,0.025483280179095364,2.448207137638984,2.940966434277989,1.764705882352941,0
2025-10-10 12:00:32.500,ACC_101,accelerometer_rms,SPAN_1,0.025262394830431804,2.825482372095072,2.9782024296430096,2.549019607843137,0
2025-10-10 12:00:35.500,ACC_101,accelerometer_rms,SPAN_1,0.024826682728349304,2.7791462952724526,2.8668655473704465,3.137254901960784,0
2025-10-10 12:00:38.500,ACC_101,accelerometer_rms,SPAN_1,0.024856053116877178,2.585935843283746,2.8041073009692754,4.117647058823529,0
2025-10-10 12:00:41.500,ACC_101,accelerometer_rms,SPAN_1,0.02434335007718519,2.6667504216734255,2.9427097920502074,2.549019607843137,0
2025-10-10 12:00:44.500,ACC_101,accelerometer_rms,SPAN_1,0.02351036288866811,2.452759923973662,2.6850773984547955,2.745098039215686,0
2025-10-10 12:00:47.500,ACC_101,accelerometer_rms,SPAN_1,0.022930303542452717,2.3095197514538413,2.9348508569977514,3.137254901960784,0
2025-10-10 12:00:50.500,ACC_101,accelerometer_rms,SPAN_1,0.02264251585480938,2.5460209283103556,2.8418256047447614,4.901960784313725,0
2025-10-10 12:00:53.500,ACC_101,accelerometer_rms,SPAN_1,0.021339849373285414,2.660317206719217,2.8045623397058432,3.92156862745098,0
2025-10-10 12:00:56.500,ACC_101,accelerometer_rms,SPAN_1,0.021030016931920494,2.854961769410866,2.7286156172824803,0.784313725490196,0
2025-10-10 12:00:59.500,ACC_101,accelerometer_rms,SPAN_1,0.019809740793703623,2.8845876753789335,2.8229575854623032,0.980392156862745,0
2025-10-10 12:01:02.500,ACC_101,accelerometer_rms,SPAN_1,0.018932066038089668,2.949408587971986,2.8222625224492073,4.705882352941176,0
2025-10-10 12:01:05.500,ACC_101,accelerometer_rms,SPAN_1,0.018639202001032504,2.5660958599611545,2.7360837562625946,2.745098039215686,0
2025-10-10 12:01:08.500,ACC_101,accelerometer_rms,SPAN_1,0.018538878070628952,2.422214503431393,2.7410169395128485,0.784313725490196,0
2025-10-10 12:01:11.500,ACC_101,accelerometer_rms,SPAN_1,0.017474160419114308,2.6158003488662662,2.813535554983424,3.92156862745098,0
2025-10-10 12:01:14.500,ACC_101,accelerometer_rms,SPAN_1,0.01680471252240824,2.644067425838174,2.782350502710452,2.352941176470588,0
2025-10-10 12:01:17.500,ACC_101,accelerometer_rms,SPAN_1,0.01674559930074694,2.8127180229331397,2.8686257368786956,4.705882352941176,0
2025-10-10 12:01:20.500,ACC_101,accelerometer_rms,SPAN_1,0.01573084068281906,2.904661674732994,2.7571910861168196,4.705882352941176,0
2025-10-10 12:01:23.500,ACC_101,accelerometer_rms,SPAN_1,0.01556406331340018,2.3946944644752812,2.7433563290669825,4.313725490196077,0
2025-10-10 12:01:26.500,ACC_101,accelerometer_rms,SPAN_1,0.01573672947622355,2.3628513791829038,2.8187473544459842,3.333333333333333,0
2025-10-10 12:01:29.500,ACC_101,accelerometer_rms,SPAN_1,0.015243243778223616,2.780288841755013,2.835909994500854,3.7254901960784306,0
2025-10-10 12:01:32.500,ACC_101,accelerometer_rms,SPAN_1,0.014978701520335268,2.5261923553808745,2.7988014750539434,1.568627450980392,0
2025-10-10 12:01:35.500,ACC_101,accelerometer_rms,SPAN_1,0.015136136163525495,3.023624923364669,2.839296099507481,1.372549019607843,0
2025-10-10 12:01:38.500,ACC_101,accelerometer_rms,SPAN_1,0.0157627665681616,2.846423738891562,2.841540848013989,4.313725490196077,0
